user_id,route_id,timestamp,latitude,longitude,altitude
1,1,2024-04-07T15:04:30,37.765171,-122.385374,9.7
1,1,2024-04-07T15:05:00,37.762837,-122.383584,9.8
1,1,2024-04-07T15:05:30,37.759653,-122.382867,10.3
1,1,2024-04-07T15:06:00,37.756548,-122.38237,9.5
1,1,2024-04-07T15:06:30,37.753501,-122.381827,10.0
1,1,2024-04-07T15:07:00,37.750538,-122.381205,10.3
1,1,2024-04-07T15:07:30,37.747382,-122.380657,10.5
1,1,2024-04-07T15:08:00,37.744225,-122.380275,9.9
1,1,2024-04-07T15:08:30,37.741109,-122.379571,10.2
1,1,2024-04-07T15:09:00,37.738302,-122.379091,10.7
1,1,2024-04-07T15:09:30,37.734872,-122.378601,10.2
1,1,2024-04-07T15:10:00,37.732047,-122.37797,9.1
2,2,2024-03-28T01:00:00,37.789204,-122.400948,10.0
2,2,2024-03-28T01:00:30,37.787918,-122.399748,10.2
2,2,2024-03-28T01:01:00,37.786332,-122.398758,10.9
2,2,2024-03-28T01:01:30,37.784993,-122.397858,10.4
2,2,2024-03-28T01:02:00,37.783306,-122.397047,10.8
2,2,2024-03-28T01:02:30,37.782368,-122.395865,10.2
2,2,2024-03-28T01:03:00,37.780729,-122.394687,10.7
2,2,2024-03-28T01:03:30,37.779316,-122.393615,10.7
2,2,2024-03-28T01:04:00,37.77785,-122.392669,10.5
2,2,2024-03-28T01:04:30,37.776329,-122.391644,10.0
2,2,2024-03-28T01:05:00,37.7752,-122.39067,10.6
2,2,2024-03-28T01:05:30,37.773754,-122.38967,9.8
2,2,2024-03-28T01:06:00,37.772404,-122.388591,10.7
2,2,2024-03-28T01:06:30,37.770816,-122.387572,9.9
2,2,2024-03-28T01:07:00,37.769409,-122.386652,9.7
2,2,2024-03-28T01:07:30,37.768071,-122.385611,10.9
2,2,2024-03-28T01:08:00,37.766657,-122.384609,9.8
2,2,2024-03-28T01:08:30,37.765235,-122.383736,10.1
2,2,2024-03-28T01:09:00,37.763983,-122.382574,9.5
2,2,2024-03-28T01:09:30,37.76252,-122.381526,9.7
2,2,2024-03-28T01:10:00,37.760956,-122.380521,9.8
2,2,2024-03-28T01:10:30,37.75955,-122.379565,9.5
2,2,2024-03-28T01:11:00,37.75832,-122.3795,10.6
2,2,2024-03-28T01:11:30,37.757091,-122.379448,9.6
2,2,2024-03-28T01:12:00,37.755612,-122.379281,9.4
2,2,2024-03-28T01:12:30,37.754505,-122.379229,10.6
2,2,2024-03-28T01:13:00,37.753174,-122.379398,10.4
2,2,2024-03-28T01:13:30,37.751761,-122.379156,8.8
2,2,2024-03-28T01:14:00,37.750241,-122.379058,9.7
2,2,2024-03-28T01:14:30,37.74912,-122.379143,10.5
2,2,2024-03-28T01:15:00,37.747719,-122.378908,9.6
2,2,2024-03-28T01:15:30,37.746546,-122.378769,9.9
2,2,2024-03-28T01:16:00,37.745059,-122.378871,9.9
2,2,2024-03-28T01:16:30,37.743802,-122.378692,8.9
2,2,2024-03-28T01:17:00,37.742478,-122.37863,9.6
2,2,2024-03-28T01:17:30,37.741289,-122.378466,10.4
2,2,2024-03-28T01:18:00,37.739915,-122.378572,10.7
2,2,2024-03-28T01:18:30,37.738535,-122.378325,10.0
2,2,2024-03-28T01:19:00,37.737355,-122.378199,10.0
2,2,2024-03-28T01:19:30,37.735845,-122.378275,10.3
2,2,2024-03-28T01:20:00,37.734513,-122.378447,10.1
2,2,2024-03-28T01:20:30,37.733208,-122.378253,10.3
2,2,2024-03-28T01:21:00,37.732139,-122.377953,9.6
3,3,2024-03-28T00:00:00,37.789262,-122.400954,9.4
3,3,2024-03-28T00:00:30,37.786511,-122.399505,9.5
3,3,2024-03-28T00:01:00,37.783671,-122.398412,10.0
3,3,2024-03-28T00:01:30,37.780887,-122.397112,9.4
3,3,2024-03-28T00:02:00,37.777857,-122.395663,10.0
3,3,2024-03-28T00:02:30,37.775336,-122.394385,10.7
3,3,2024-03-28T00:03:00,37.772581,-122.393109,9.9
3,3,2024-03-28T00:03:30,37.769901,-122.391746,10.4
3,3,2024-03-28T00:04:00,37.767181,-122.390293,9.2
3,3,2024-03-28T00:04:30,37.764323,-122.389183,10.2
3,3,2024-03-28T00:05:00,37.761663,-122.388069,10.1
3,3,2024-03-28T00:05:30,37.758668,-122.386674,9.5
3,3,2024-03-28T00:06:00,37.755772,-122.385322,10.7
3,3,2024-03-28T00:06:30,37.754092,-122.384926,10.0
3,3,2024-03-28T00:07:00,37.751859,-122.384092,9.7
3,3,2024-03-28T00:07:30,37.750081,-122.383729,9.9
3,3,2024-03-28T00:08:00,37.748006,-122.382966,10.5
3,3,2024-03-28T00:08:30,37.745773,-122.38237,9.3
3,3,2024-03-28T00:09:00,37.743906,-122.3817,10.1
3,3,2024-03-28T00:09:30,37.741973,-122.381119,9.5
3,3,2024-03-28T00:10:00,37.739962,-122.380489,10.1
3,3,2024-03-28T00:10:30,37.738033,-122.379759,9.7
3,3,2024-03-28T00:11:00,37.736084,-122.379326,10.0
3,3,2024-03-28T00:11:30,37.733915,-122.378686,10.4
3,3,2024-03-28T00:12:00,37.732142,-122.377952,10.0
4,4,2024-04-13T21:00:00,37.789223,-122.400796,9.2
4,4,2024-04-13T21:00:30,37.787631,-122.39999,10.4
4,4,2024-04-13T21:01:00,37.78612,-122.399246,10.8
4,4,2024-04-13T21:01:30,37.784204,-122.398703,10.3
4,4,2024-04-13T21:02:00,37.78272,-122.397922,9.9
4,4,2024-04-13T21:02:30,37.781145,-122.397498,9.5
4,4,2024-04-13T21:03:00,37.779434,-122.396836,10.3
4,4,2024-04-13T21:03:30,37.777727,-122.396069,10.3
4,4,2024-04-13T21:04:00,37.776081,-122.395129,9.4
4,4,2024-04-13T21:04:30,37.774455,-122.394648,10.0
4,4,2024-04-13T21:05:00,37.77289,-122.393802,10.3
4,4,2024-04-13T21:05:30,37.771075,-122.393057,9.6
4,4,2024-04-13T21:06:00,37.769536,-122.39263,10.3
4,4,2024-04-13T21:06:30,37.767993,-122.391774,9.9
4,4,2024-04-13T21:07:00,37.766619,-122.391063,10.7
4,4,2024-04-13T21:07:30,37.764657,-122.390484,9.4
4,4,2024-04-13T21:08:00,37.762988,-122.389709,10.3
4,4,2024-04-13T21:08:30,37.761534,-122.389119,10.1
4,4,2024-04-13T21:09:00,37.759932,-122.388565,9.1
4,4,2024-04-13T21:09:30,37.758139,-122.3878,9.5
4,4,2024-04-13T21:10:00,37.756495,-122.387182,9.6
4,4,2024-04-13T21:10:30,37.755017,-122.386425,10.5
4,4,2024-04-13T21:11:00,37.753276,-122.385522,9.8
4,4,2024-04-13T21:11:30,37.752482,-122.385175,10.0
4,4,2024-04-13T21:12:00,37.75113,-122.384976,10.1
4,4,2024-04-13T21:12:30,37.750351,-122.384667,11.3
4,4,2024-04-13T21:13:00,37.74934,-122.384307,9.9
4,4,2024-04-13T21:13:30,37.748509,-122.383951,11.0
4,4,2024-04-13T21:14:00,37.747348,-122.383715,9.9
4,4,2024-04-13T21:14:30,37.746529,-122.383382,9.2
4,4,2024-04-13T21:15:00,37.745617,-122.382912,9.6
4,4,2024-04-13T21:15:30,37.744529,-122.382492,9.4
4,4,2024-04-13T21:16:00,37.743576,-122.382097,9.8
4,4,2024-04-13T21:16:30,37.742516,-122.382002,9.3
4,4,2024-04-13T21:17:00,37.741874,-122.381456,9.5
4,4,2024-04-13T21:17:30,37.74045,-122.380955,11.0
4,4,2024-04-13T21:18:00,37.7396,-122.380572,10.1
4,4,2024-04-13T21:18:30,37.738956,-122.380343,10.2
4,4,2024-04-13T21:19:00,37.737807,-122.380171,10.9
4,4,2024-04-13T21:19:30,37.736934,-122.379776,9.2
4,4,2024-04-13T21:20:00,37.73598,-122.379417,10.3
4,4,2024-04-13T21:20:30,37.734745,-122.379112,9.8
4,4,2024-04-13T21:21:00,37.733942,-122.378744,10.0
4,4,2024-04-13T21:21:30,37.732982,-122.37844,9.7
4,4,2024-04-13T21:22:00,37.732163,-122.378052,10.1
5,5,2024-04-01T21:00:00,37.789226,-122.400717,9.6
5,5,2024-04-01T21:00:30,37.787557,-122.400806,9.5
5,5,2024-04-01T21:01:00,37.786258,-122.400023,10.6
5,5,2024-04-01T21:01:30,37.784677,-122.400002,9.3
5,5,2024-04-01T21:02:00,37.783111,-122.399532,9.8
5,5,2024-04-01T21:02:30,37.781465,-122.39936,9.7
5,5,2024-04-01T21:03:00,37.78012,-122.399185,9.8
5,5,2024-04-01T21:03:30,37.778745,-122.398714,9.5
5,5,2024-04-01T21:04:00,37.777178,-122.398617,10.4
5,5,2024-04-01T21:04:30,37.775509,-122.398069,9.9
5,5,2024-04-01T21:05:00,37.774009,-122.39781,10.9
5,5,2024-04-01T21:05:30,37.772255,-122.397659,9.3
5,5,2024-04-01T21:06:00,37.770716,-122.397414,10.1
5,5,2024-04-01T21:06:30,37.769422,-122.397089,9.4
5,5,2024-04-01T21:07:00,37.767743,-122.396762,10.1
5,5,2024-04-01T21:07:30,37.766411,-122.396515,10.6
5,5,2024-04-01T21:08:00,37.764903,-122.396105,9.4
5,5,2024-04-01T21:08:30,37.763422,-122.395967,10.5
5,5,2024-04-01T21:09:00,37.761826,-122.39571,9.6
5,5,2024-04-01T21:09:30,37.760242,-122.395253,9.4
5,5,2024-04-01T21:10:00,37.758716,-122.395119,10.2
5,5,2024-04-01T21:10:30,37.757144,-122.394736,10.4
5,5,2024-04-01T21:11:00,37.755841,-122.394409,10.1
5,5,2024-04-01T21:11:30,37.754133,-122.394135,10.2
5,5,2024-04-01T21:12:00,37.752727,-122.393782,10.0
5,5,2024-04-01T21:12:30,37.751705,-122.393202,9.7
5,5,2024-04-01T21:13:00,37.750873,-122.392656,8.9
5,5,2024-04-01T21:13:30,37.750179,-122.391883,9.8
5,5,2024-04-01T21:14:00,37.749201,-122.391138,9.6
5,5,2024-04-01T21:14:30,37.74835,-122.390699,10.3
5,5,2024-04-01T21:15:00,37.747565,-122.390039,9.6
5,5,2024-04-01T21:15:30,37.746527,-122.389325,11.0
5,5,2024-04-01T21:16:00,37.745739,-122.388529,10.3
5,5,2024-04-01T21:16:30,37.74486,-122.388138,9.8
5,5,2024-04-01T21:17:00,37.743979,-122.387261,10.3
5,5,2024-04-01T21:17:30,37.743164,-122.38664,9.9
5,5,2024-04-01T21:18:00,37.742194,-122.386003,10.6
5,5,2024-04-01T21:18:30,37.741514,-122.385241,9.8
5,5,2024-04-01T21:19:00,37.740513,-122.38471,10.7
5,5,2024-04-01T21:19:30,37.73964,-122.38388,9.5
5,5,2024-04-01T21:20:00,37.738802,-122.383337,10.1
5,5,2024-04-01T21:20:30,37.737935,-122.382737,10.0
5,5,2024-04-01T21:21:00,37.737145,-122.381892,9.6
5,5,2024-04-01T21:21:30,37.736241,-122.381201,9.8
5,5,2024-04-01T21:22:00,37.735433,-122.380583,10.0
5,5,2024-04-01T21:22:30,37.734827,-122.379764,9.4
5,5,2024-04-01T21:23:00,37.733748,-122.379319,9.6
5,5,2024-04-01T21:23:30,37.732845,-122.378592,10.2
5,5,2024-04-01T21:24:00,37.731813,-122.37807,9.6
6,6,2024-04-01T18:00:00,37.789236,-122.400746,10.6
6,6,2024-04-01T18:00:30,37.788255,-122.399955,9.6
6,6,2024-04-01T18:01:00,37.787239,-122.399057,9.6
6,6,2024-04-01T18:01:30,37.786137,-122.397981,9.8
6,6,2024-04-01T18:02:00,37.785121,-122.397304,9.8
6,6,2024-04-01T18:02:30,37.784054,-122.396277,10.7
6,6,2024-04-01T18:03:00,37.783017,-122.395509,9.9
6,6,2024-04-01T18:03:30,37.782091,-122.394608,10.6
6,6,2024-04-01T18:04:00,37.781268,-122.393682,10.4
6,6,2024-04-01T18:04:30,37.780109,-122.392864,10.4
6,6,2024-04-01T18:05:00,37.778989,-122.391737,10.3
6,6,2024-04-01T18:05:30,37.778058,-122.390857,10.2
6,6,2024-04-01T18:06:00,37.776929,-122.390004,10.3
6,6,2024-04-01T18:06:30,37.775949,-122.389266,10.6
6,6,2024-04-01T18:07:00,37.775066,-122.388295,9.0
6,6,2024-04-01T18:07:30,37.77391,-122.387243,10.2
6,6,2024-04-01T18:08:00,37.772981,-122.386172,10.6
6,6,2024-04-01T18:08:30,37.771891,-122.385389,9.7
6,6,2024-04-01T18:09:00,37.77087,-122.384632,10.0
6,6,2024-04-01T18:09:30,37.769971,-122.38367,10.4
6,6,2024-04-01T18:10:00,37.76782,-122.383443,9.1
6,6,2024-04-01T18:10:30,37.765895,-122.382964,10.2
6,6,2024-04-01T18:11:00,37.763809,-122.382808,9.5
6,6,2024-04-01T18:11:30,37.761953,-122.382515,10.1
6,6,2024-04-01T18:12:00,37.759849,-122.382143,10.2
6,6,2024-04-01T18:12:30,37.757814,-122.381731,10.1
6,6,2024-04-01T18:13:00,37.755651,-122.381817,9.5
6,6,2024-04-01T18:13:30,37.753937,-122.381256,10.0
6,6,2024-04-01T18:14:00,37.751975,-122.381077,9.7
6,6,2024-04-01T18:14:30,37.749921,-122.380714,10.2
6,6,2024-04-01T18:15:00,37.747855,-122.380452,9.8
6,6,2024-04-01T18:15:30,37.745856,-122.379996,9.6
6,6,2024-04-01T18:16:00,37.744,-122.379854,10.5
6,6,2024-04-01T18:16:30,37.741928,-122.379554,9.4
6,6,2024-04-01T18:17:00,37.739941,-122.379179,9.7
6,6,2024-04-01T18:17:30,37.737944,-122.378955,10.5
6,6,2024-04-01T18:18:00,37.736025,-122.378619,10.2
6,6,2024-04-01T18:18:30,37.733994,-122.378293,10.4
6,6,2024-04-01T18:19:00,37.731983,-122.378111,9.5
7,7,2024-04-27T03:00:00,37.789023,-122.400742,9.5
7,7,2024-04-27T03:00:30,37.787283,-122.399249,11.3
7,7,2024-04-27T03:01:00,37.785477,-122.397665,10.5
7,7,2024-04-27T03:01:30,37.783816,-122.396282,9.8
7,7,2024-04-27T03:02:00,37.781843,-122.394907,10.4
7,7,2024-04-27T03:02:30,37.780084,-122.393125,10.6
7,7,2024-04-27T03:03:00,37.778243,-122.391491,10.1
7,7,2024-04-27T03:03:30,37.776495,-122.390021,9.8
7,7,2024-04-27T03:04:00,37.774627,-122.388632,10.5
7,7,2024-04-27T03:04:30,37.772882,-122.386856,10.4
7,7,2024-04-27T03:05:00,37.771184,-122.385383,10.3
7,7,2024-04-27T03:05:30,37.769122,-122.383895,9.2
7,7,2024-04-27T03:06:00,37.76745,-122.382432,10.2
7,7,2024-04-27T03:06:30,37.765584,-122.380846,11.0
7,7,2024-04-27T03:07:00,37.763726,-122.379344,9.5
7,7,2024-04-27T03:07:30,37.761566,-122.379098,9.8
7,7,2024-04-27T03:08:00,37.759386,-122.379091,9.6
7,7,2024-04-27T03:08:30,37.756998,-122.379149,9.7
7,7,2024-04-27T03:09:00,37.754748,-122.37875,9.9
7,7,2024-04-27T03:09:30,37.752369,-122.378748,11.0
7,7,2024-04-27T03:10:00,37.750123,-122.378658,9.8
7,7,2024-04-27T03:10:30,37.747976,-122.378766,10.8
7,7,2024-04-27T03:11:00,37.745541,-122.378607,9.5
7,7,2024-04-27T03:11:30,37.743339,-122.378313,10.3
7,7,2024-04-27T03:12:00,37.741091,-122.378342,10.0
7,7,2024-04-27T03:12:30,37.738834,-122.378332,9.8
7,7,2024-04-27T03:13:00,37.736652,-122.378126,10.1
7,7,2024-04-27T03:13:30,37.73435,-122.378064,10.7
7,7,2024-04-27T03:14:00,37.731862,-122.377947,10.2
8,8,2024-06-12T15:00:00,37.789242,-122.400716,9.9
8,8,2024-06-12T15:00:30,37.787536,-122.400489,9.1
8,8,2024-06-12T15:01:00,37.785848,-122.400109,9.9
8,8,2024-06-12T15:01:30,37.784297,-122.399771,8.9
8,8,2024-06-12T15:02:00,37.782663,-122.399296,9.6
8,8,2024-06-12T15:02:30,37.781064,-122.39893,10.0
8,8,2024-06-12T15:03:00,37.779392,-122.398537,10.0
8,8,2024-06-12T15:03:30,37.77765,-122.398242,9.5
8,8,2024-06-12T15:04:00,37.776026,-122.397833,9.9
8,8,2024-06-12T15:04:30,37.774262,-122.397523,9.4
8,8,2024-06-12T15:05:00,37.772476,-122.396987,10.3
8,8,2024-06-12T15:05:30,37.771133,-122.396783,9.4
8,8,2024-06-12T15:06:00,37.769237,-122.396298,11.3
8,8,2024-06-12T15:06:30,37.767824,-122.396,10.4
8,8,2024-06-12T15:07:00,37.764898,-122.394484,9.9
8,8,2024-06-12T15:07:30,37.762307,-122.393124,10.9
8,8,2024-06-12T15:08:00,37.759661,-122.391847,9.5
8,8,2024-06-12T15:08:30,37.756741,-122.390256,10.6
8,8,2024-06-12T15:09:00,37.754062,-122.388825,9.7
8,8,2024-06-12T15:09:30,37.750968,-122.387844,10.0
8,8,2024-06-12T15:10:00,37.748541,-122.38626,9.7
8,8,2024-06-12T15:10:30,37.745619,-122.385018,9.6
8,8,2024-06-12T15:11:00,37.742897,-122.383477,9.7
8,8,2024-06-12T15:11:30,37.740094,-122.382173,10.1
8,8,2024-06-12T15:12:00,37.737411,-122.381077,9.8
8,8,2024-06-12T15:12:30,37.734768,-122.379206,10.9
8,8,2024-06-12T15:13:00,37.731973,-122.377931,10.0
9,9,2024-04-26T16:00:00,37.789121,-122.400834,10.4
9,9,2024-04-26T16:00:30,37.787091,-122.400181,9.6
9,9,2024-04-26T16:01:00,37.784794,-122.399658,8.4
9,9,2024-04-26T16:01:30,37.782703,-122.399107,9.2
9,9,2024-04-26T16:02:00,37.780625,-122.398426,10.6
9,9,2024-04-26T16:02:30,37.778621,-122.397833,9.7
9,9,2024-04-26T16:03:00,37.776306,-122.397475,9.5
9,9,2024-04-26T16:03:30,37.774254,-122.396915,10.2
9,9,2024-04-26T16:04:00,37.772052,-122.396243,9.1
9,9,2024-04-26T16:04:30,37.770202,-122.395697,11.1
9,9,2024-04-26T16:05:00,37.768005,-122.395308,9.0
9,9,2024-04-26T16:05:30,37.765916,-122.394379,9.9
9,9,2024-04-26T16:06:00,37.762666,-122.393142,10.2
9,9,2024-04-26T16:06:30,37.759644,-122.39175,10.3
9,9,2024-04-26T16:07:00,37.756546,-122.390251,9.4
9,9,2024-04-26T16:07:30,37.75361,-122.388571,9.8
9,9,2024-04-26T16:08:00,37.75031,-122.387269,10.5
9,9,2024-04-26T16:08:30,37.747465,-122.38554,10.1
9,9,2024-04-26T16:09:00,37.7442,-122.383921,10.3
9,9,2024-04-26T16:09:30,37.741054,-122.382423,10.1
9,9,2024-04-26T16:10:00,37.738257,-122.381049,10.1
9,9,2024-04-26T16:10:30,37.735181,-122.379343,9.6
9,9,2024-04-26T16:11:00,37.731922,-122.378073,9.4
10,10,2024-04-10T19:00:00,37.789271,-122.400677,10.1
10,10,2024-04-10T19:00:30,37.786683,-122.399536,9.5
10,10,2024-04-10T19:01:00,37.784531,-122.397992,9.0
10,10,2024-04-10T19:01:30,37.782122,-122.396515,9.7
10,10,2024-04-10T19:02:00,37.779632,-122.395344,9.8
10,10,2024-04-10T19:02:30,37.77728,-122.393611,9.9
10,10,2024-04-10T19:03:00,37.774993,-122.392503,9.5
10,10,2024-04-10T19:03:30,37.772776,-122.39094,9.4
10,10,2024-04-10T19:04:00,37.770352,-122.389571,11.0
10,10,2024-04-10T19:04:30,37.767876,-122.38806,10.4
10,10,2024-04-10T19:05:00,37.765615,-122.386959,10.2
10,10,2024-04-10T19:05:30,37.763052,-122.385509,10.1
10,10,2024-04-10T19:06:00,37.760884,-122.384109,9.7
10,10,2024-04-10T19:06:30,37.758405,-122.382698,9.9
10,10,2024-04-10T19:07:00,37.756073,-122.381132,10.6
10,10,2024-04-10T19:07:30,37.754303,-122.381021,10.5
10,10,2024-04-10T19:08:00,37.7528,-122.380943,9.7
10,10,2024-04-10T19:08:30,37.750942,-122.380537,9.8
10,10,2024-04-10T19:09:00,37.749184,-122.380222,9.7
10,10,2024-04-10T19:09:30,37.747691,-122.38009,9.7
10,10,2024-04-10T19:10:00,37.745749,-122.379794,10.5
10,10,2024-04-10T19:10:30,37.743917,-122.379661,10.3
10,10,2024-04-10T19:11:00,37.742346,-122.379372,10.2
10,10,2024-04-10T19:11:30,37.740523,-122.379051,9.7
10,10,2024-04-10T19:12:00,37.738764,-122.378998,10.6
10,10,2024-04-10T19:12:30,37.737058,-122.378658,10.0
10,10,2024-04-10T19:13:00,37.73552,-122.378474,8.8
10,10,2024-04-10T19:13:30,37.733835,-122.378273,10.6
10,10,2024-04-10T19:14:00,37.73201,-122.377977,10.1
11,11,2024-04-24T18:00:00,37.788967,-122.400865,10.1
11,11,2024-04-24T18:00:30,37.787372,-122.40051,10.6
11,11,2024-04-24T18:01:00,37.785612,-122.39988,9.8
11,11,2024-04-24T18:01:30,37.783541,-122.399694,10.0
11,11,2024-04-24T18:02:00,37.781789,-122.399293,9.9
11,11,2024-04-24T18:02:30,37.779618,-122.399019,9.9
11,11,2024-04-24T18:03:00,37.777739,-122.398572,10.4
11,11,2024-04-24T18:03:30,37.775948,-122.398131,9.6
11,11,2024-04-24T18:04:00,37.774061,-122.397987,9.8
11,11,2024-04-24T18:04:30,37.772028,-122.397399,10.1
11,11,2024-04-24T18:05:00,37.770371,-122.397272,8.7
11,11,2024-04-24T18:05:30,37.7682,-122.396985,9.8
11,11,2024-04-24T18:06:00,37.766551,-122.396504,10.1
11,11,2024-04-24T18:06:30,37.764737,-122.396147,10.2
11,11,2024-04-24T18:07:00,37.762631,-122.39577,9.7
11,11,2024-04-24T18:07:30,37.760826,-122.395209,9.5
11,11,2024-04-24T18:08:00,37.758775,-122.394943,10.4
11,11,2024-04-24T18:08:30,37.757114,-122.394676,9.7
11,11,2024-04-24T18:09:00,37.755039,-122.39419,10.2
11,11,2024-04-24T18:09:30,37.753122,-122.393966,10.0
11,11,2024-04-24T18:10:00,37.751974,-122.39315,9.6
11,11,2024-04-24T18:10:30,37.750981,-122.392222,9.8
11,11,2024-04-24T18:11:00,37.749817,-122.391411,9.6
11,11,2024-04-24T18:11:30,37.748594,-122.390374,10.5
11,11,2024-04-24T18:12:00,37.747501,-122.389692,10.1
11,11,2024-04-24T18:12:30,37.746415,-122.388905,9.1
11,11,2024-04-24T18:13:00,37.745176,-122.388136,10.9
11,11,2024-04-24T18:13:30,37.744139,-122.387196,10.7
11,11,2024-04-24T18:14:00,37.743157,-122.386483,10.6
11,11,2024-04-24T18:14:30,37.741934,-122.38551,9.5
11,11,2024-04-24T18:15:00,37.740868,-122.384654,9.8
11,11,2024-04-24T18:15:30,37.739831,-122.383921,9.7
11,11,2024-04-24T18:16:00,37.73866,-122.38322,10.7
11,11,2024-04-24T18:16:30,37.737571,-122.382219,10.0
11,11,2024-04-24T18:17:00,37.736456,-122.38121,10.2
11,11,2024-04-24T18:17:30,37.735358,-122.380516,9.9
11,11,2024-04-24T18:18:00,37.734229,-122.379721,9.3
11,11,2024-04-24T18:18:30,37.733257,-122.378842,10.5
11,11,2024-04-24T18:19:00,37.732127,-122.377929,11.1
12,12,2024-03-19T17:00:00,37.789139,-122.400945,10.0
12,12,2024-03-19T17:00:30,37.788133,-122.400225,9.5
12,12,2024-03-19T17:01:00,37.787017,-122.399542,10.1
12,12,2024-03-19T17:01:30,37.786106,-122.399092,9.7
12,12,2024-03-19T17:02:00,37.785137,-122.398211,10.2
12,12,2024-03-19T17:02:30,37.784257,-122.39765,11.0
12,12,2024-03-19T17:03:00,37.783213,-122.397057,10.5
12,12,2024-03-19T17:03:30,37.782158,-122.396459,8.8
12,12,2024-03-19T17:04:00,37.78127,-122.395978,10.6
12,12,2024-03-19T17:04:30,37.780134,-122.395468,9.8
12,12,2024-03-19T17:05:00,37.779102,-122.394585,10.2
12,12,2024-03-19T17:05:30,37.777985,-122.393946,10.2
12,12,2024-03-19T17:06:00,37.776908,-122.393355,10.1
12,12,2024-03-19T17:06:30,37.775961,-122.392865,9.1
12,12,2024-03-19T17:07:00,37.774931,-122.392232,10.6
12,12,2024-03-19T17:07:30,37.773935,-122.391577,9.5
12,12,2024-03-19T17:08:00,37.772937,-122.391056,9.6
12,12,2024-03-19T17:08:30,37.771893,-122.390432,10.1
12,12,2024-03-19T17:09:00,37.770854,-122.389892,10.4
12,12,2024-03-19T17:09:30,37.769746,-122.389307,9.7
12,12,2024-03-19T17:10:00,37.768827,-122.388669,9.2
12,12,2024-03-19T17:10:30,37.767854,-122.388201,10.2
12,12,2024-03-19T17:11:00,37.766912,-122.387218,9.9
12,12,2024-03-19T17:11:30,37.765819,-122.387028,10.4
12,12,2024-03-19T17:12:00,37.764877,-122.386226,10.6
12,12,2024-03-19T17:12:30,37.763412,-122.385867,9.4
12,12,2024-03-19T17:13:00,37.762068,-122.385561,9.4
12,12,2024-03-19T17:13:30,37.760756,-122.38517,9.9
12,12,2024-03-19T17:14:00,37.759303,-122.384782,9.6
12,12,2024-03-19T17:14:30,37.758094,-122.38438,10.9
12,12,2024-03-19T17:15:00,37.756504,-122.384159,10.1
12,12,2024-03-19T17:15:30,37.755299,-122.383806,10.1
12,12,2024-03-19T17:16:00,37.753859,-122.383363,10.1
12,12,2024-03-19T17:16:30,37.752539,-122.383089,10.8
