route_id,user_id,point_index,latitude,longitude,is_anomaly
1,user_00,0,39.99,116.27,0
1,user_00,1,39.99102069322473,116.27486379194615,0
1,user_00,2,39.99204138644947,116.27972758389231,0
1,user_00,3,39.99306207967422,116.28459137583846,0
1,user_00,4,39.994082772898956,116.28945516778464,0
1,user_00,5,39.99510346612369,116.29431895973079,0
1,user_00,6,39.996124159348426,116.29918275167694,0
1,user_00,7,39.997144852573165,116.3040465436231,0
1,user_00,8,39.9981655457979,116.30891033556927,0
1,user_00,9,39.99918623902265,116.31377412751542,0
1,user_00,10,40.00020693224738,116.31863791946157,0
1,user_00,11,40.00122762547212,116.32350171140772,0
1,user_00,12,40.00224831869686,116.3283655033539,0
1,user_00,13,40.003269011921596,116.33322929530004,0
1,user_00,14,40.00428970514633,116.3380930872462,0
1,user_00,15,40.00531039837107,116.34295687919234,0
1,user_00,16,40.006331091595804,116.3478206711385,0
1,user_00,17,40.00735178482054,116.35268446308466,0
1,user_00,18,40.00837247804529,116.35754825503082,0
1,user_00,19,40.00939317127002,116.36241204697697,0
1,user_00,20,40.01041386449476,116.36727583892313,0
1,user_00,21,40.01239317127001,116.36991204697696,0
1,user_00,22,40.01437247804529,116.37254825503082,0
1,user_00,23,40.01635178482054,116.37518446308465,0
1,user_00,24,40.018331091595805,116.37782067113852,0
1,user_00,25,40.020310398371066,116.38045687919235,0
1,user_00,26,40.02228970514633,116.3830930872462,0
1,user_00,27,40.02426901192159,116.38572929530004,0
1,user_00,28,40.02624831869686,116.3883655033539,0
1,user_00,29,40.02822762547212,116.39100171140774,0
1,user_00,30,40.03020693224738,116.39363791946157,0
1,user_00,31,40.032186239022636,116.39627412751541,0
1,user_00,32,40.034165545797904,116.39891033556927,0
1,user_00,33,40.03614485257316,116.4015465436231,0
1,user_00,34,40.03812415934843,116.40418275167696,0
1,user_00,35,40.04010346612369,116.40681895973078,0
1,user_00,36,40.04208277289895,116.40945516778463,0
1,user_00,37,40.04406207967421,116.41209137583847,0
1,user_00,38,40.046041386449474,116.41472758389232,0
1,user_00,39,40.04802069322473,116.41736379194614,0
1,user_00,40,40.05,116.42,0
2,user_00,0,39.99,116.27,0
2,user_00,1,39.9906521135925,116.27440231273793,0
2,user_00,2,39.99130422718501,116.27880462547589,0
2,user_00,3,39.99195634077752,116.28320693821382,0
2,user_00,4,39.99260845437003,116.28760925095177,0
2,user_00,5,39.99326056796253,116.29201156368971,0
2,user_00,6,39.99391268155503,116.29641387642764,0
2,user_00,7,39.99456479514754,116.3008161891656,0
2,user_00,8,39.99521690874005,116.30521850190354,0
2,user_00,9,39.995869022332556,116.30962081464148,0
2,user_00,10,39.996521135925065,116.31402312737941,0
2,user_00,11,39.99717324951757,116.31842544011735,0
2,user_00,12,39.997825363110074,116.32282775285529,0
2,user_00,13,39.998477476702575,116.32723006559326,0
2,user_00,14,39.999129590295084,116.3316323783312,0
2,user_00,15,39.99978170388759,116.33603469106912,0
2,user_00,16,40.00043381748009,116.34043700380707,0
2,user_00,17,40.0010859310726,116.344839316545,0
2,user_00,18,40.00173804466511,116.34924162928294,0
2,user_00,19,40.00239015825762,116.3536439420209,0
2,user_00,20,40.00304227185012,116.35804625475883,0
2,user_00,21,40.00539015825761,116.36114394202089,0
2,user_00,22,40.00773804466511,116.36424162928294,0
2,user_00,23,40.0100859310726,116.36733931654501,0
2,user_00,24,40.012433817480094,116.37043700380708,0
2,user_00,25,40.01478170388759,116.37353469106912,0
2,user_00,26,40.01712959029508,116.37663237833118,0
2,user_00,27,40.019477476702576,116.37973006559325,0
2,user_00,28,40.02182536311007,116.38282775285529,0
2,user_00,29,40.024173249517574,116.38592544011738,0
2,user_00,30,40.02652113592506,116.38902312737942,0
2,user_00,31,40.02886902233255,116.39212081464147,0
2,user_00,32,40.03121690874005,116.39521850190354,0
2,user_00,33,40.03356479514754,116.3983161891656,0
2,user_00,34,40.03591268155503,116.40141387642765,0
2,user_00,35,40.038260567962524,116.40451156368971,0
2,user_00,36,40.04060845437002,116.40760925095177,0
2,user_00,37,40.042956340777515,116.41070693821382,0
2,user_00,38,40.045304227185014,116.41380462547589,0
2,user_00,39,40.0476521135925,116.41690231273793,0
2,user_00,40,40.05,116.42,0
3,user_00,0,39.99,116.27,0
3,user_00,1,39.99030390177899,116.27406632056933,0
3,user_00,2,39.990607803557985,116.27813264113868,0
3,user_00,3,39.99091170533698,116.282198961708,0
3,user_00,4,39.991215607115976,116.28626528227736,0
3,user_00,5,39.99151950889496,116.29033160284669,0
3,user_00,6,39.99182341067395,116.29439792341603,0
3,user_00,7,39.99212731245294,116.29846424398536,0
3,user_00,8,39.992431214231935,116.3025305645547,0
3,user_00,9,39.992735116010934,116.30659688512405,0
3,user_00,10,39.993039017789926,116.31066320569337,0
3,user_00,11,39.99334291956892,116.31472952626271,0
3,user_00,12,39.99364682134791,116.31879584683205,0
3,user_00,13,39.9939507231269,116.32286216740141,0
3,user_00,14,39.99425462490589,116.32692848797075,0
3,user_00,15,39.994558526684884,116.33099480854007,0
3,user_00,16,39.994862428463875,116.3350611291094,0
3,user_00,17,39.99516633024287,116.33912744967874,0
3,user_00,18,39.99547023202186,116.34319377024809,0
3,user_00,19,39.99577413380085,116.34726009081743,0
3,user_00,20,39.99607803557984,116.35132641138676,0
3,user_00,21,39.99877413380084,116.35476009081742,0
3,user_00,22,40.00147023202186,116.35819377024809,0
3,user_00,23,40.00416633024287,116.36162744967874,0
3,user_00,24,40.006862428463876,116.36506112910942,0
3,user_00,25,40.009558526684884,116.36849480854008,0
3,user_00,26,40.012254624905886,116.37192848797073,0
3,user_00,27,40.0149507231269,116.3753621674014,0
3,user_00,28,40.0176468213479,116.37879584683205,0
3,user_00,29,40.02034291956892,116.38222952626273,0
3,user_00,30,40.02303901778992,116.38566320569339,0
3,user_00,31,40.02573511601093,116.38909688512405,0
3,user_00,32,40.02843121423194,116.3925305645547,0
3,user_00,33,40.031127312452945,116.39596424398536,0
3,user_00,34,40.03382341067395,116.39939792341603,0
3,user_00,35,40.036519508894955,116.40283160284669,0
3,user_00,36,40.03921560711596,116.40626528227736,0
3,user_00,37,40.04191170533697,116.40969896170802,0
3,user_00,38,40.04460780355799,116.41313264113867,0
3,user_00,39,40.04730390177899,116.41656632056933,0
3,user_00,40,40.05,116.42,0
4,user_00,0,39.99,116.27,0
4,user_00,1,39.99151731920538,116.27456720707514,0
4,user_00,2,39.99303463841076,116.27913441415029,0
4,user_00,3,39.994551957616146,116.28370162122545,0
4,user_00,4,39.99606927682154,116.2882688283006,0
4,user_00,5,39.99758659602691,116.29283603537574,0
4,user_00,6,39.99910391523229,116.29740324245088,0
4,user_00,7,40.00062123443767,116.30197044952604,0
4,user_00,8,40.002138553643064,116.3065376566012,0
4,user_00,9,40.00365587284844,116.31110486367633,0
4,user_00,10,40.005173192053824,116.31567207075148,0
4,user_00,11,40.00669051125921,116.32023927782663,0
4,user_00,12,40.008207830464585,116.32480648490179,0
4,user_00,13,40.00972514966997,116.32937369197691,0
4,user_00,14,40.01124246887535,116.33394089905207,0
4,user_00,15,40.012759788080736,116.33850810612721,0
4,user_00,16,40.01427710728612,116.34307531320236,0
4,user_00,17,40.015794426491496,116.3476425202775,0
4,user_00,18,40.01731174569689,116.35220972735266,0
4,user_00,19,40.01882906490227,116.3567769344278,0
4,user_00,20,40.02034638410765,116.36134414150295,0
4,user_00,21,40.02182906490226,116.36427693442779,0
4,user_00,22,40.02331174569689,116.36720972735266,0
4,user_00,23,40.024794426491496,116.37014252027751,0
4,user_00,24,40.02627710728612,116.37307531320238,0
4,user_00,25,40.02775978808073,116.37600810612722,0
4,user_00,26,40.02924246887535,116.37894089905207,0
4,user_00,27,40.03072514966997,116.38187369197692,0
4,user_00,28,40.032207830464586,116.38480648490179,0
4,user_00,29,40.03369051125921,116.38773927782663,0
4,user_00,30,40.03517319205382,116.39067207075148,0
4,user_00,31,40.03665587284844,116.39360486367633,0
4,user_00,32,40.03813855364306,116.3965376566012,0
4,user_00,33,40.039621234437675,116.39947044952604,0
4,user_00,34,40.04110391523229,116.4024032424509,0
4,user_00,35,40.04258659602691,116.40533603537574,0
4,user_00,36,40.044069276821524,116.40826882830059,0
4,user_00,37,40.04555195761615,116.41120162122544,0
4,user_00,38,40.047034638410764,116.4141344141503,0
4,user_00,39,40.048517319205374,116.41706720707515,0
4,user_00,40,40.05,116.42,0
5,user_00,0,39.99,116.27,0
5,user_00,1,39.991419308894535,116.27475575526127,0
5,user_00,2,39.992838617789076,116.27951151052255,0
5,user_00,3,39.99425792668362,116.28426726578381,0
5,user_00,4,39.995677235578164,116.2890230210451,0
5,user_00,5,39.9970965444727,116.29377877630637,0
5,user_00,6,39.99851585336724,116.29853453156764,0
5,user_00,7,39.99993516226178,116.30329028682891,0
5,user_00,8,40.00135447115632,116.30804604209018,0
5,user_00,9,40.00277378005086,116.31280179735145,0
5,user_00,10,40.0041930889454,116.31755755261273,0
5,user_00,11,40.00561239783994,116.322313307874,0
5,user_00,12,40.00703170673448,116.32706906313527,0
5,user_00,13,40.008451015629014,116.33182481839654,0
5,user_00,14,40.009870324523554,116.33658057365781,0
5,user_00,15,40.011289633418095,116.34133632891908,0
5,user_00,16,40.01270894231263,116.34609208418036,0
5,user_00,17,40.01412825120717,116.35084783944164,0
5,user_00,18,40.015547560101716,116.35560359470291,0
5,user_00,19,40.016966868996256,116.36035934996418,0
5,user_00,20,40.01838617789079,116.36511510522546,0
5,user_00,21,40.01996686899625,116.36785934996418,0
5,user_00,22,40.021547560101716,116.37060359470291,0
5,user_00,23,40.02312825120717,116.37334783944164,0
5,user_00,24,40.02470894231263,116.37609208418037,0
5,user_00,25,40.02628963341809,116.37883632891909,0
5,user_00,26,40.02787032452355,116.38158057365781,0
5,user_00,27,40.02945101562901,116.38432481839655,0
5,user_00,28,40.031031706734474,116.38706906313527,0
5,user_00,29,40.03261239783994,116.38981330787402,0
5,user_00,30,40.03419308894539,116.39255755261273,0
5,user_00,31,40.03577378005085,116.39530179735146,0
5,user_00,32,40.03735447115631,116.39804604209019,0
5,user_00,33,40.03893516226177,116.40079028682891,0
5,user_00,34,40.04051585336724,116.40353453156764,0
5,user_00,35,40.0420965444727,116.40627877630637,0
5,user_00,36,40.04367723557816,116.4090230210451,0
5,user_00,37,40.04525792668362,116.41176726578382,0
5,user_00,38,40.04683861778908,116.41451151052254,0
5,user_00,39,40.04841930889453,116.41725575526127,0
5,user_00,40,40.05,116.42,0
6,user_00,0,39.99,116.27,0
6,user_00,1,39.99232011536931,116.27313683774597,0
6,user_00,2,39.994640230738625,116.27627367549195,0
6,user_00,3,39.99696034610794,116.2794105132379,0
6,user_00,4,39.99928046147726,116.28254735098389,0
6,user_00,5,40.00160057684657,116.28568418872986,0
6,user_00,6,40.00392069221588,116.28882102647583,0
6,user_00,7,40.0062408075852,116.29195786422181,0
6,user_00,8,40.008560922954516,116.29509470196778,0
6,user_00,9,40.01088103832383,116.29823153971375,0
6,user_00,10,40.01320115369314,116.30136837745972,0
6,user_00,11,40.015521269062454,116.3045052152057,0
6,user_00,12,40.01784138443176,116.30764205295168,0
6,user_00,13,40.02016149980108,116.31077889069763,0
6,user_00,14,40.02248161517039,116.31391572844362,0
6,user_00,15,40.02480173053971,116.31705256618959,0
6,user_00,16,40.02712184590902,116.32018940393556,0
6,user_00,17,40.02944196127833,116.32332624168153,0
6,user_00,18,40.03176207664765,116.3264630794275,0
6,user_00,19,40.03408219201697,116.32959991717348,0
6,user_00,20,40.036402307386275,116.33273675491945,0
6,user_00,21,40.03708219201696,116.33709991717348,0
6,user_00,22,40.03776207664765,116.3414630794275,0
6,user_00,23,40.03844196127833,116.34582624168152,0
6,user_00,24,40.03912184590902,116.35018940393557,0
6,user_00,25,40.03980173053971,116.3545525661896,0
6,user_00,26,40.04048161517039,116.35891572844362,0
6,user_00,27,40.04116149980108,116.36327889069764,0
6,user_00,28,40.04184138443176,116.36764205295168,0
6,user_00,29,40.042521269062455,116.3720052152057,0
6,user_00,30,40.04320115369313,116.37636837745973,0
6,user_00,31,40.04388103832382,116.38073153971376,0
6,user_00,32,40.04456092295451,116.38509470196779,0
6,user_00,33,40.045240807585195,116.38945786422181,0
6,user_00,34,40.04592069221588,116.39382102647585,0
6,user_00,35,40.046600576846565,116.39818418872986,0
6,user_00,36,40.04728046147725,116.4025473509839,0
6,user_00,37,40.04796034610794,116.40691051323792,0
6,user_00,38,40.04864023073863,116.41127367549194,0
6,user_00,39,40.049320115369305,116.41563683774596,0
6,user_00,40,40.05,116.42,0
7,user_00,0,39.99,116.27,0
7,user_00,1,39.99167324226156,116.27463757100647,0
7,user_00,2,39.99334648452313,116.27927514201296,0
7,user_00,3,39.9950197267847,116.28391271301943,0
7,user_00,4,39.99669296904627,116.28855028402592,0
7,user_00,5,39.99836621130783,116.29318785503239,0
7,user_00,6,40.00003945356939,116.29782542603886,0
7,user_00,7,40.00171269583096,116.30246299704535,0
7,user_00,8,40.003385938092535,116.30710056805182,0
7,user_00,9,40.005059180354095,116.31173813905832,0
7,user_00,10,40.00673242261566,116.31637571006479,0
7,user_00,11,40.00840566487723,116.32101328107126,0
7,user_00,12,40.01007890713879,116.32565085207773,0
7,user_00,13,40.01175214940036,116.33028842308423,0
7,user_00,14,40.013425391661926,116.3349259940907,0
7,user_00,15,40.01509863392349,116.33956356509717,0
7,user_00,16,40.01677187618506,116.34420113610365,0
7,user_00,17,40.01844511844662,116.34883870711013,0
7,user_00,18,40.020118360708196,116.35347627811662,0
7,user_00,19,40.02179160296976,116.35811384912309,0
7,user_00,20,40.023464845231324,116.36275142012957,0
7,user_00,21,40.024791602969756,116.36561384912308,0
7,user_00,22,40.026118360708196,116.36847627811662,0
7,user_00,23,40.02744511844662,116.37133870711014,0
7,user_00,24,40.02877187618506,116.37420113610366,0
7,user_00,25,40.03009863392349,116.37706356509717,0
7,user_00,26,40.03142539166193,116.3799259940907,0
7,user_00,27,40.03275214940036,116.38278842308422,0
7,user_00,28,40.03407890713879,116.38565085207773,0
7,user_00,29,40.03540566487723,116.38851328107127,0
7,user_00,30,40.03673242261566,116.39137571006478,0
7,user_00,31,40.0380591803541,116.3942381390583,0
7,user_00,32,40.03938593809253,116.39710056805183,0
7,user_00,33,40.04071269583096,116.39996299704535,0
7,user_00,34,40.042039453569394,116.40282542603887,0
7,user_00,35,40.04336621130783,116.4056878550324,0
7,user_00,36,40.04469296904626,116.40855028402592,0
7,user_00,37,40.0460197267847,116.41141271301943,0
7,user_00,38,40.04734648452313,116.41427514201295,0
7,user_00,39,40.04867324226156,116.41713757100648,0
7,user_00,40,40.05,116.42,0
8,user_00,0,39.99,116.27,0
8,user_00,1,39.990211463349716,116.27367278179716,0
8,user_00,2,39.990422926699445,116.27734556359435,0
8,user_00,3,39.990634390049166,116.28101834539152,0
8,user_00,4,39.990845853398895,116.28469112718871,0
8,user_00,5,39.99105731674861,116.28836390898587,0
8,user_00,6,39.99126878009832,116.29203669078305,0
8,user_00,7,39.99148024344805,116.29570947258023,0
8,user_00,8,39.99169170679777,116.2993822543774,0
8,user_00,9,39.991903170147495,116.30305503617457,0
8,user_00,10,39.992114633497216,116.30672781797173,0
8,user_00,11,39.99232609684694,116.31040059976891,0
8,user_00,12,39.99253756019666,116.31407338156609,0
8,user_00,13,39.99274902354638,116.31774616336327,0
8,user_00,14,39.9929604868961,116.32141894516045,0
8,user_00,15,39.993171950245824,116.32509172695761,0
8,user_00,16,39.993383413595545,116.32876450875479,0
8,user_00,17,39.99359487694527,116.33243729055197,0
8,user_00,18,39.99380634029499,116.33611007234913,0
8,user_00,19,39.99401780364471,116.3397828541463,0
8,user_00,20,39.99422926699443,116.34345563594349,0
8,user_00,21,39.9970178036447,116.3472828541463,0
8,user_00,22,39.99980634029499,116.35111007234913,0
8,user_00,23,40.00259487694527,116.35493729055196,0
8,user_00,24,40.005383413595546,116.3587645087548,0
8,user_00,25,40.008171950245824,116.36259172695762,0
8,user_00,26,40.010960486896096,116.36641894516043,0
8,user_00,27,40.01374902354638,116.37024616336326,0
8,user_00,28,40.01653756019665,116.37407338156609,0
8,user_00,29,40.01932609684694,116.37790059976894,0
8,user_00,30,40.02211463349721,116.38172781797175,0
8,user_00,31,40.024903170147496,116.38555503617457,0
8,user_00,32,40.02769170679777,116.38938225437741,0
8,user_00,33,40.03048024344805,116.39320947258022,0
8,user_00,34,40.033268780098325,116.39703669078305,0
8,user_00,35,40.036057316748604,116.40086390898587,0
8,user_00,36,40.03884585339888,116.4046911271887,0
8,user_00,37,40.04163439004916,116.40851834539151,0
8,user_00,38,40.04442292669945,116.41234556359436,0
8,user_00,39,40.04721146334972,116.41617278179717,0
8,user_00,40,40.05,116.42,0
9,user_00,0,39.99,116.27,0
9,user_00,1,39.99217430044849,116.27395566407142,0
9,user_00,2,39.99434860089698,116.27791132814286,0
9,user_00,3,39.99652290134547,116.28186699221428,0
9,user_00,4,39.99869720179396,116.28582265628572,0
9,user_00,5,40.00087150224245,116.28977832035714,0
9,user_00,6,40.003045802690934,116.29373398442857,0
9,user_00,7,40.00522010313942,116.29768964850001,0
9,user_00,8,40.00739440358791,116.30164531257144,0
9,user_00,9,40.009568704036404,116.30560097664286,0
9,user_00,10,40.01174300448489,116.30955664071429,0
9,user_00,11,40.013917304933386,116.31351230478572,0
9,user_00,12,40.016091605381874,116.31746796885716,0
9,user_00,13,40.01826590583036,116.32142363292857,0
9,user_00,14,40.02044020627885,116.32537929700001,0
9,user_00,15,40.02261450672734,116.32933496107144,0
9,user_00,16,40.024788807175824,116.33329062514287,0
9,user_00,17,40.02696310762431,116.33724628921429,0
9,user_00,18,40.029137408072806,116.34120195328572,0
9,user_00,19,40.031311708521294,116.34515761735716,0
9,user_00,20,40.03348600896978,116.34911328142859,0
9,user_00,21,40.03431170852129,116.35265761735715,0
9,user_00,22,40.035137408072806,116.35620195328572,0
9,user_00,23,40.03596310762431,116.35974628921429,0
9,user_00,24,40.036788807175824,116.36329062514288,0
9,user_00,25,40.03761450672734,116.36683496107145,0
9,user_00,26,40.03844020627884,116.37037929700001,0
9,user_00,27,40.03926590583036,116.37392363292858,0
9,user_00,28,40.04009160538187,116.37746796885716,0
9,user_00,29,40.04091730493339,116.38101230478573,0
9,user_00,30,40.041743004484886,116.3845566407143,0
9,user_00,31,40.0425687040364,116.38810097664287,0
9,user_00,32,40.04339440358791,116.39164531257144,0
9,user_00,33,40.04422010313942,116.39518964850001,0
9,user_00,34,40.045045802690936,116.39873398442859,0
9,user_00,35,40.04587150224244,116.40227832035714,0
9,user_00,36,40.046697201793954,116.40582265628572,0
9,user_00,37,40.04752290134547,116.40936699221429,0
9,user_00,38,40.04834860089698,116.41291132814285,0
9,user_00,39,40.049174300448485,116.41645566407142,0
9,user_00,40,40.05,116.42,0
10,user_00,0,39.99,116.27,0
10,user_00,1,39.99100080223556,116.27323521720893,0
10,user_00,2,39.99200160447113,116.27647043441789,0
10,user_00,3,39.993002406706694,116.27970565162684,0
10,user_00,4,39.99400320894226,116.2829408688358,0
10,user_00,5,39.99500401117781,116.28617608604473,0
10,user_00,6,39.99600481341338,116.28941130325367,0
10,user_00,7,39.99700561564894,116.29264652046263,0
10,user_00,8,39.998006417884504,116.29588173767158,0
10,user_00,9,39.99900722012006,116.29911695488053,0
10,user_00,10,40.00000802235563,116.30235217208947,0
10,user_00,11,40.001008824591196,116.30558738929841,0
10,user_00,12,40.002009626826755,116.30882260650736,0
10,user_00,13,40.003010429062314,116.31205782371632,0
10,user_00,14,40.00401123129788,116.31529304092527,0
10,user_00,15,40.00501203353345,116.31852825813421,0
10,user_00,16,40.006012835769006,116.32176347534315,0
10,user_00,17,40.007013638004565,116.3249986925521,0
10,user_00,18,40.00801444024013,116.32823390976105,0
10,user_00,19,40.0090152424757,116.33146912696999,0
10,user_00,20,40.01001604471126,116.33470434417895,0
10,user_00,21,40.01201524247569,116.33896912696999,0
10,user_00,22,40.01401444024013,116.34323390976105,0
10,user_00,23,40.016013638004566,116.34749869255211,0
10,user_00,24,40.01801283576901,116.35176347534316,0
10,user_00,25,40.02001203353345,116.35602825813422,0
10,user_00,26,40.022011231297874,116.36029304092526,0
10,user_00,27,40.024010429062315,116.36455782371631,0
10,user_00,28,40.02600962682675,116.36882260650736,0
10,user_00,29,40.0280088245912,116.37308738929843,0
10,user_00,30,40.03000802235563,116.37735217208947,0
10,user_00,31,40.032007220120065,116.38161695488053,0
10,user_00,32,40.0340064178845,116.38588173767158,0
10,user_00,33,40.03600561564894,116.39014652046262,0
10,user_00,34,40.03800481341337,116.39441130325369,0
10,user_00,35,40.040004011177814,116.39867608604473,0
10,user_00,36,40.04200320894225,116.4029408688358,0
10,user_00,37,40.04400240670669,116.40720565162684,0
10,user_00,38,40.04600160447113,116.4114704344179,0
10,user_00,39,40.048000802235556,116.41573521720895,0
10,user_00,40,40.05,116.42,0
11,user_00,0,39.99,116.27,0
11,user_00,1,39.99047769133546,116.27429408420889,0
11,user_00,2,39.990955382670926,116.2785881684178,0
11,user_00,3,39.99143307400639,116.28288225262668,0
11,user_00,4,39.991910765341856,116.28717633683559,0
11,user_00,5,39.99238845667731,116.29147042104448,0
11,user_00,6,39.992866148012766,116.29576450525337,0
11,user_00,7,39.993343839348235,116.30005858946227,0
11,user_00,8,39.9938215306837,116.30435267367116,0
11,user_00,9,39.99429922201916,116.30864675788007,0
11,user_00,10,39.99477691335462,116.31294084208895,0
11,user_00,11,39.99525460469008,116.31723492629784,0
11,user_00,12,39.995732296025544,116.32152901050674,0
11,user_00,13,39.996209987361006,116.32582309471564,0
11,user_00,14,39.99668767869647,116.33011717892452,0
11,user_00,15,39.99716537003193,116.33441126313342,0
11,user_00,16,39.99764306136739,116.33870534734231,0
11,user_00,17,39.99812075270285,116.34299943155122,0
11,user_00,18,39.998598444038315,116.34729351576011,0
11,user_00,19,39.99907613537378,116.35158759996901,0
11,user_00,20,39.99955382670924,116.3558816841779,0
11,user_00,21,40.00207613537377,116.359087599969,0
11,user_00,22,40.004598444038315,116.36229351576011,0
11,user_00,23,40.00712075270285,116.36549943155123,0
11,user_00,24,40.00964306136739,116.36870534734233,0
11,user_00,25,40.01216537003192,116.37191126313343,0
11,user_00,26,40.01468767869646,116.37511717892453,0
11,user_00,27,40.017209987361,116.37832309471564,0
11,user_00,28,40.01973229602554,116.38152901050674,0
11,user_00,29,40.02225460469008,116.38473492629785,0
11,user_00,30,40.024776913354614,116.38794084208895,0
11,user_00,31,40.02729922201915,116.39114675788005,0
11,user_00,32,40.02982153068369,116.39435267367116,0
11,user_00,33,40.03234383934823,116.39755858946226,0
11,user_00,34,40.03486614801277,116.40076450525338,0
11,user_00,35,40.037388456677306,116.40397042104448,0
11,user_00,36,40.039910765341844,116.40717633683559,0
11,user_00,37,40.04243307400638,116.41038225262668,0
11,user_00,38,40.04495538267093,116.41358816841779,0
11,user_00,39,40.04747769133546,116.41679408420889,0
11,user_00,40,40.05,116.42,0
12,user_00,0,39.99,116.27,0
12,user_00,1,39.99099423912506,116.27421534891735,0
12,user_00,2,39.99198847825013,116.27843069783472,0
12,user_00,3,39.99298271737519,116.28264604675206,0
12,user_00,4,39.99397695650026,116.28686139566943,0
12,user_00,5,39.99497119562532,116.29107674458677,0
12,user_00,6,39.99596543475038,116.29529209350413,0
12,user_00,7,39.99695967387545,116.29950744242149,0
12,user_00,8,39.997953913000515,116.30372279133886,0
12,user_00,9,39.99894815212558,116.30793814025621,0
12,user_00,10,39.99994239125064,116.31215348917357,0
12,user_00,11,40.000936630375705,116.31636883809091,0
12,user_00,12,40.00193086950077,116.32058418700828,0
12,user_00,13,40.00292510862583,116.32479953592562,0
12,user_00,14,40.003919347750895,116.32901488484299,0
12,user_00,15,40.004913586875965,116.33323023376033,0
12,user_00,16,40.00590782600102,116.3374455826777,0
12,user_00,17,40.00690206512609,116.34166093159506,0
12,user_00,18,40.007896304251155,116.34587628051241,0
12,user_00,19,40.00889054337622,116.35009162942977,0
12,user_00,20,40.00988478250128,116.35430697834713,0
12,user_00,21,40.01189054337621,116.35759162942976,0
12,user_00,22,40.013896304251155,116.36087628051241,0
12,user_00,23,40.01590206512609,116.36416093159505,0
12,user_00,24,40.01790782600102,116.36744558267772,0
12,user_00,25,40.01991358687596,116.37073023376034,0
12,user_00,26,40.021919347750895,116.37401488484298,0
12,user_00,27,40.02392510862583,116.37729953592563,0
12,user_00,28,40.02593086950077,116.38058418700828,0
12,user_00,29,40.027936630375706,116.38386883809093,0
12,user_00,30,40.02994239125064,116.38715348917356,0
12,user_00,31,40.03194815212558,116.39043814025621,0
12,user_00,32,40.03395391300051,116.39372279133886,0
12,user_00,33,40.035959673875446,116.39700744242148,0
12,user_00,34,40.03796543475038,116.40029209350413,0
12,user_00,35,40.03997119562532,116.40357674458679,0
12,user_00,36,40.04197695650025,116.40686139566944,0
12,user_00,37,40.04398271737519,116.41014604675206,0
12,user_00,38,40.04598847825013,116.41343069783471,0
12,user_00,39,40.04799423912506,116.41671534891735,0
12,user_00,40,40.05,116.42,0
13,user_00,0,39.99,116.27,0
13,user_00,1,39.990231589725944,116.27351534533356,0
13,user_00,2,39.99046317945189,116.27703069066713,0
13,user_00,3,39.99069476917785,116.28054603600069,0
13,user_00,4,39.9909263589038,116.28406138133427,0
13,user_00,5,39.99115794862974,116.28757672666784,0
13,user_00,6,39.99138953835569,116.29109207200139,0
13,user_00,7,39.99162112808164,116.29460741733496,0
13,user_00,8,39.99185271780759,116.29812276266853,0
13,user_00,9,39.99208430753354,116.3016381080021,0
13,user_00,10,39.99231589725949,116.30515345333566,0
